date,open,high,low,close,volume
2017-06-23,12194,12245,12091,12155,759780
2017-06-26,12258,12258,11912,11963,1375990
2017-06-27,11912,11937,11643,11707,2818290
2017-06-28,11758,11886,11694,11873,940300
2017-06-29,11861,11950,11861,11912,730260
2017-06-30,11912,12001,11732,12001,1117400
2017-07-03,12001,12001,11861,11886,662700
2017-07-04,11912,11963,11861,11937,922560
2017-07-05,11912,11963,11899,11963,508490
2017-07-06,11976,12270,11937,12270,1924630
2017-07-07,12322,12655,12296,12450,2447400
2017-07-10,12347,12475,12194,12347,1816570
2017-07-11,12270,12322,12040,12194,1027560
2017-07-12,12270,12322,12053,12283,758630
2017-07-13,12245,12514,12219,12514,972830
2017-07-14,12514,12539,12398,12475,541080
2017-07-17,12475,12475,12219,12296,905330
2017-07-18,12194,12296,12130,12245,866850
2017-07-19,12245,12373,11937,12014,984170
2017-07-20,11937,12014,11835,11989,896480
2017-07-21,12040,12117,11835,11835,663330
2017-07-24,11835,11937,11784,11912,596990
2017-07-25,11912,12014,11835,11963,592490
2017-07-26,11963,12245,11963,12245,702050
2017-07-27,12296,12463,12219,12347,1244010
2017-07-28,12347,12463,12270,12437,1611740
2017-07-31,12424,12450,12322,12386,663380
2017-08-01,12411,12667,12347,12552,1455870
2017-08-02,12591,12783,12475,12655,2150390
2017-08-03,12732,13090,12680,12834,1998770
2017-08-04,12885,12911,12693,12834,827080
2017-08-07,12834,12834,12732,12770,766980
2017-08-08,12770,12808,12539,12539,1460460
2017-08-09,12527,12527,12334,12398,1842380
2017-08-10,12296,12539,12296,12527,872820
2017-08-11,12552,12680,12450,12667,548460
2017-08-14,12808,12808,12603,12603,773240
2017-08-15,12603,12603,12424,12527,820690
2017-08-16,12527,12527,12411,12450,814430
2017-08-17,12555,12607,12398,12398,640030
2017-08-18,12398,12502,12267,12424,363920
2017-08-21,12555,12555,12424,12489,355750
2017-08-22,12476,12489,12319,12319,416720
2017-08-23,12293,12424,12293,12345,517300
2017-08-24,12398,12502,12345,12476,433820
2017-08-25,12502,12515,12424,12424,374570
2017-08-28,12372,12450,12358,12450,569140
2017-08-29,12424,12581,12411,12489,828090
2017-08-30,12463,12528,12437,12502,322140
2017-08-31,12502,12764,12502,12685,1115030
2017-09-01,12712,12725,12633,12712,268680
2017-09-05,12712,12712,12620,12685,447330
2017-09-06,12672,12672,12502,12607,510590
2017-09-07,12555,12633,12528,12528,479950
2017-09-08,12555,12555,12476,12476,478140
2017-09-11,12476,12607,12372,12385,843320
2017-09-12,12424,12581,12398,12581,853680
2017-09-13,12633,12921,12633,12751,1944610
2017-09-14,12816,12816,12646,12646,857090
2017-09-15,12633,12685,12555,12607,794420
2017-09-18,12646,12659,12555,12646,803430
2017-09-19,12685,12777,12659,12659,869330
2017-09-20,12725,12751,12646,12725,631410
2017-09-21,12790,12973,12751,12921,2667670
2017-09-22,12973,13065,12921,12934,1394280
2017-09-25,13012,13012,12777,12777,745050
2017-09-26,12777,12816,12685,12816,878850
2017-09-27,12816,12921,12738,12816,868830
2017-09-28,12816,12882,12659,12803,774370
2017-09-29,12790,12816,12712,12751,395560
2017-10-02,12751,12803,12568,12607,911190
2017-10-03,12607,12607,12463,12515,1087970
2017-10-04,12528,12607,12502,12568,518400
2017-10-05,12659,12803,12555,12633,658270
2017-10-06,12633,12764,12633,12751,569960
2017-10-09,12816,12816,12712,12764,585830
2017-10-10,12751,12895,12751,12895,1234640
2017-10-11,12921,13209,12895,13052,2540980
2017-10-12,13078,13444,13078,13339,2004500
2017-10-13,13392,13418,13235,13392,1078760
2017-10-16,13339,13601,13313,13444,1249640
2017-10-17,13470,13470,13313,13470,861260
2017-10-18,13444,13575,13209,13209,1237160
2017-10-19,13209,13392,13104,13235,977340
2017-10-20,13156,13261,13078,13156,767080
2017-10-23,13156,13156,12895,12895,1116150
2017-10-24,12895,13025,12855,12895,879390
2017-10-25,12947,13025,12895,12999,768500
2017-10-26,13025,13052,12816,12973,1089860
2017-10-27,12921,13130,12855,13130,734980
2017-10-30,13130,13287,13052,13078,1707190
2017-10-31,13078,13444,12973,13182,1618160
2017-11-01,13209,13339,13182,13287,907980
2017-11-02,13313,13444,13025,13209,1244900
2017-11-03,13078,13339,12921,13339,1200390
2017-11-06,13444,13549,13313,13444,1608490
2017-11-07,13470,13470,13313,13392,1141790
2017-11-08,13392,13862,13339,13862,3385930
2017-11-09,13967,13993,13705,13758,1720600
2017-11-10,13732,13941,13653,13653,1369700
2017-11-13,13653,14333,13575,14124,4769280
2017-11-14,14255,14516,13993,14098,4332100
2017-11-15,14150,14909,14124,14882,4665890
2017-11-16,15013,15353,14804,14909,3733760
2017-11-17,14987,14987,14621,14830,3930560
2017-11-20,14673,15170,14621,15144,3802520
2017-11-21,15223,15379,14961,14961,3385720
2017-11-22,14909,15170,14909,15170,2596350
2017-11-23,15170,15379,14961,15066,3536130
2017-11-24,15039,15170,14909,15144,2370820
2017-11-27,15170,15615,15170,15223,2653980
2017-11-28,15170,15223,14961,15039,2292500
2017-11-29,15170,15615,15013,15510,3845300
2017-11-30,15667,15693,15275,15275,3002720
2017-12-01,15223,15327,15092,15275,1829280
2017-12-04,15301,15458,15249,15379,2204370
2017-12-05,15379,15510,14987,14987,3558740
2017-12-06,14909,14987,14647,14856,3522030
2017-12-07,14856,15039,14595,14673,1655580
2017-12-08,14647,14778,14412,14516,1924190
2017-12-11,14255,14438,13993,13993,2736380
2017-12-12,14150,14307,13287,14046,3113980
2017-12-13,14202,14333,14046,14307,1625860
2017-12-14,14255,14621,14255,14621,1276430
2017-12-15,14647,14856,14516,14778,1611640
2017-12-18,14909,14961,14673,14726,1793760
2017-12-19,14726,14830,14359,14438,2483570
2017-12-20,14438,14909,14438,14726,1960650
2017-12-21,14856,15013,14673,14752,1845520
2017-12-22,14752,15013,14699,14935,1738070
2017-12-25,14987,15196,14987,15066,2393910
2017-12-26,15170,15170,14935,14935,1246050
2017-12-27,15039,15039,14804,14830,1703070
2017-12-28,14830,15066,14778,14961,1916250
2017-12-29,14961,15066,14909,14935,1559860
2018-01-02,14987,15641,14961,15641,5022160
2018-01-03,15824,15876,15563,15641,2829930
2018-01-04,15693,15955,15667,15955,2784800
2018-01-05,15955,15981,15667,15693,2851450
2018-01-08,15589,15929,15510,15929,2529030
2018-01-09,15955,16295,15772,16243,4010010
2018-01-10,16216,16478,15981,16086,2610670
2018-01-11,15981,16190,15876,16086,2420150
2018-01-12,16164,16216,15746,15746,2824950
2018-01-15,15719,16007,15615,15955,2296030
2018-01-16,15929,16086,15772,15955,1512380
2018-01-17,15955,15981,15432,15432,2259230
2018-01-18,15249,15432,15066,15432,3314290
2018-01-19,15432,15641,15406,15406,2002690
2018-01-22,15563,16086,15536,15929,2509650
2018-01-23,15929,15929,15929,15929,0
2018-01-24,15929,15929,15929,15929,0
2018-01-25,16086,16373,15929,15981,5368250
2018-01-26,16216,16216,15824,15903,1631780
2018-01-29,15929,16190,15667,15772,1335440
2018-01-30,15641,16740,15563,16740,4719350
2018-01-31,16949,17132,16452,16452,3988780
2018-02-01,16452,16609,16112,16112,2086500
2018-02-02,16112,16164,15824,15955,1671290
2018-02-05,15719,15903,14935,14935,3754890
2018-02-06,13915,14778,13915,14176,5312890
2018-02-07,14909,14987,14647,14804,1872960
2018-02-08,14647,14909,14386,14438,1709000
2018-02-09,13732,14386,13732,14386,2139970
2018-02-12,14726,14935,14255,14935,1166010
2018-02-13,15223,15510,15118,15432,1448350
2018-02-21,15719,15772,15432,15536,1574450
2018-02-22,15510,15563,15223,15275,1433060
2018-02-23,15301,15850,15301,15824,1607200
2018-02-26,15955,16164,15798,15798,2467750
2018-02-27,15876,15903,15563,15641,1415610
2018-02-28,15484,15798,15458,15641,1835710
2018-03-01,15536,16007,15458,15903,2114250
2018-03-02,15824,16033,15693,15981,1840930
2018-03-05,16033,16870,16033,16086,6025340
2018-03-06,16347,16556,16138,16556,2577540
2018-03-07,16609,16661,16086,16269,2000410
2018-03-08,16216,16347,16033,16269,1316600
2018-03-09,16400,16504,16086,16112,2068410
2018-03-12,16216,16373,16059,16059,1611250
2018-03-13,16007,16007,15536,15719,4159670
2018-03-14,15719,15903,15536,15903,2070230
2018-03-15,15955,15981,15772,15850,1189330
2018-03-16,15850,15903,15615,15719,1426890
2018-03-19,15746,15850,15667,15824,1337110
2018-03-20,15746,16295,15693,16033,2921440
2018-03-21,16033,16164,15955,15955,999470
2018-03-22,15955,16059,15719,15719,1264760
2018-03-23,15432,15589,15170,15327,2833670
2018-03-26,15327,15536,15327,15484,940840
2018-03-27,15667,15719,15432,15563,993260
2018-03-28,15458,15536,15379,15406,660440
2018-03-29,15536,15615,15432,15563,827280
2018-03-30,15589,16033,15536,15876,2434830
2018-04-02,16086,16138,15955,16086,2194820
2018-04-03,16007,16059,15929,16007,1140770
2018-04-04,16216,16426,16112,16138,2297950
2018-04-05,16216,16661,16086,16478,2874100
2018-04-06,16792,16818,16400,16400,3614250
2018-04-09,16373,16635,16373,16583,1502210
2018-04-10,16635,17053,16609,16844,4490010
2018-04-11,16949,17106,16478,16478,3296390
2018-04-12,16478,16635,16243,16635,1321110
2018-04-13,16713,16713,16216,16216,2146710
2018-04-16,16216,16321,15929,15981,1181050
2018-04-17,16086,16216,15929,16216,1105060
2018-04-18,16295,16452,16190,16216,1247240
2018-04-19,16216,16243,15876,15876,2377390
2018-04-20,15955,16086,15772,16033,972550
2018-04-23,16033,16138,14961,15170,1461440
2018-04-24,15013,15301,14673,14752,1850860
2018-04-26,14882,15092,14386,14386,2031810
2018-04-27,14386,15013,14359,14909,1597710
2018-05-02,15118,15170,14856,14909,1370180
2018-05-03,14856,15170,14569,15170,2162850
2018-05-04,15301,15432,15223,15379,1171180
2018-05-07,15379,15589,15327,15589,878040
2018-05-08,15484,15589,15379,15432,1114210
2018-05-09,15327,15458,15196,15275,1004740
2018-05-10,15275,15536,15170,15249,1546130
2018-05-11,15170,15563,15170,15563,1169610
2018-05-14,15719,16138,15589,16112,2012550
2018-05-15,16216,16216,15955,16059,910810
2018-05-16,15955,16059,15824,15824,672930
2018-05-17,15798,16059,15798,15850,719700
2018-05-18,15850,15955,15379,15903,979930
2018-05-21,16007,16321,15955,15955,1483830
2018-05-22,15955,16086,15563,15615,1101490
2018-05-23,15693,15955,15563,15850,1077080
2018-05-24,15929,16007,15563,15563,1035660
2018-05-25,15738,15738,15090,15090,788360
2018-05-28,14565,14874,14041,14041,2034970
2018-05-29,14041,14874,13840,14627,2350500
2018-05-30,14596,14596,14010,14025,1590980
2018-05-31,13902,14411,13886,14195,1105040
2018-06-01,14195,14411,14102,14334,1291490
2018-06-04,14349,14642,14303,14581,1150670
2018-06-05,14658,14843,14565,14750,1347750
2018-06-06,14812,14966,14596,14966,1017540
2018-06-07,15090,15090,14719,14750,1138280
2018-06-08,14781,14874,14658,14797,1050890
2018-06-11,14735,14797,14658,14658,721890
2018-06-12,14658,14658,14102,14287,1257200
2018-06-13,14195,14473,14195,14442,452120
2018-06-14,14503,14581,14380,14380,460360
2018-06-15,14287,14411,14272,14349,442100
2018-06-18,14473,14473,14010,14010,693660
2018-06-19,13917,13917,13177,13732,2015520
2018-06-20,13855,14010,13578,14010,650560
2018-06-21,14010,14010,13609,13701,349770
2018-06-22,13670,13886,13547,13886,375270
2018-06-25,14010,14010,13855,13917,511540
2018-06-26,13732,13825,13670,13732,240850
2018-06-27,13855,13855,13655,13670,256990
2018-06-28,13670,13670,13115,13115,1175250
2018-06-29,13115,13269,12806,12806,759780
2018-07-02,12806,12930,12343,12405,979030
2018-07-03,12405,12544,12035,12035,1351030
2018-07-04,12050,12343,11880,12343,980200
2018-07-05,12343,12374,11880,12189,711240
2018-07-06,12035,12868,12004,12590,913260
2018-07-09,12652,12760,12282,12390,583920
2018-07-10,12436,12559,12343,12467,249100
2018-07-11,12189,12343,11911,12096,801770
2018-07-12,11911,12235,11880,11973,684480
2018-07-13,12189,12590,12127,12528,1060620
2018-07-16,12683,12806,12544,12621,645230
2018-07-17,12559,12930,12513,12930,1297460
2018-07-18,12960,13238,12930,13238,1096080
2018-07-19,13022,13238,13022,13115,753150
2018-07-20,13053,13053,12729,12837,851350
2018-07-23,13022,13177,12914,12960,1111700
2018-07-24,12960,13099,12775,13022,1167460
2018-07-25,13053,13516,13022,13084,1326030
2018-07-26,13177,13269,12991,13130,717640
2018-07-27,13238,13547,13130,13362,1291840
2018-07-30,13393,13423,13331,13362,1197220
2018-07-31,13362,13423,13207,13207,1591210
2018-08-01,13177,13285,12930,12960,2431450
2018-08-02,12960,13177,12837,13177,726710
2018-08-03,13269,13300,13084,13146,719840
2018-08-06,13084,13177,13038,13038,350030
2018-08-07,13053,13053,12883,12945,645810
2018-08-08,12945,13146,12930,13115,764020
2018-08-09,13269,13331,13130,13207,1232720
2018-08-10,13207,13408,13177,13300,797270
2018-08-13,13300,13485,13300,13408,1038760
2018-08-14,13501,13686,13454,13670,1601310
2018-08-15,13670,13794,13485,13516,1658080
2018-08-16,13547,13579,13405,13579,1378580
2018-08-17,13642,13737,13579,13737,928050
2018-08-20,13737,13989,13626,13800,955270
2018-08-21,13768,13831,13705,13800,720470
2018-08-22,13816,13989,13800,13910,1152700
2018-08-23,13926,14052,13926,14021,1004880
2018-08-24,14021,14052,13863,14037,629740
2018-08-27,13989,14052,13958,14021,808140
2018-08-28,13989,14037,13910,13958,909720
2018-08-29,13942,14021,13879,13958,775370
2018-08-30,13958,13958,13879,13942,632170
2018-08-31,13942,14179,13926,13958,1027280
2018-09-04,13926,14116,13894,13926,634400
2018-09-05,13910,13958,13579,13673,843460
2018-09-06,13610,13673,13373,13373,1206190
2018-09-07,13421,13579,13373,13579,508770
2018-09-10,13642,13642,13437,13437,367280
2018-09-11,13437,13642,13437,13626,562280
2018-09-12,13737,13800,13594,13594,477500
2018-09-13,13800,13863,13642,13705,646170
2018-09-14,13768,14116,13768,14068,2772660
2018-09-17,14052,14052,13926,13926,564810
2018-09-18,13800,14147,13800,14147,799660
2018-09-19,14210,14416,14147,14352,1352060
2018-09-20,14226,14589,14226,14494,1126260
2018-09-21,14542,14542,14273,14494,1327270
2018-09-24,14494,14684,14463,14558,991190
2018-09-25,14526,14558,14463,14494,746530
2018-09-26,14526,14779,14479,14542,1028940
2018-09-27,14542,14684,14542,14589,750790
2018-09-28,14684,14684,14605,14621,559790
2018-10-01,14621,14668,14510,14526,519760
2018-10-02,14479,14526,14289,14305,854660
2018-10-03,14305,14431,14289,14368,373060
2018-10-04,14368,14526,14337,14479,471280
2018-10-05,14510,14526,14384,14400,508450
2018-10-08,14368,14368,14210,14210,511810
2018-10-09,14210,14258,14116,14116,399440
2018-10-10,14116,14337,14116,14305,695690
2018-10-11,13894,14021,13358,13484,2177930
2018-10-12,13421,13894,13168,13831,1377940
2018-10-15,13831,13894,13579,13579,495650
2018-10-16,13737,13737,13484,13658,603710
2018-10-17,13831,13894,13737,13768,474320
2018-10-18,13800,13894,13705,13768,710630
2018-10-19,13579,13737,13547,13579,925420
2018-10-22,13705,13800,13610,13626,429360
2018-10-23,13626,13626,13137,13326,1150850
2018-10-24,13279,13437,13200,13200,562380
2018-10-25,12631,13042,12631,12963,757730
2018-10-26,13105,13184,12884,12884,919770
2018-10-29,12789,13089,12789,12947,462380
2018-10-30,12979,13200,12900,12947,452630
2018-10-31,13184,13263,13042,13247,325140
2018-11-01,13279,13389,13231,13231,469760
2018-11-02,13373,13579,13279,13547,593810
2018-11-05,13452,13579,13326,13437,265620
2018-11-06,13484,13500,13294,13310,470930
2018-11-07,13310,13421,13152,13216,495560
2018-11-08,13342,13389,13247,13310,352130
2018-11-09,13200,13294,13010,13026,635120
2018-11-12,13010,13247,12994,13247,273110
2018-11-13,13010,13184,13010,13152,438030
2018-11-14,13231,13342,13137,13342,752440
2018-11-15,13263,13389,13168,13326,498790
2018-11-16,13421,13547,13342,13500,639910
2018-11-19,13579,13642,13516,13626,396020
2018-11-20,13642,13705,13531,13705,550140
2018-11-21,13516,13705,13484,13705,513360
2018-11-22,13705,13768,13658,13705,323300
2018-11-23,13610,13721,13579,13594,346060
2018-11-26,13594,13594,13405,13405,483470
2018-11-27,13547,13547,13421,13500,341670
2018-11-28,13500,13531,13437,13516,256240
2018-11-29,13673,13737,13547,13547,523610
2018-11-30,13547,13563,13468,13547,323780
2018-12-03,13642,14179,13642,14179,1136360
2018-12-04,14179,14368,14131,14194,1011170
2018-12-05,14037,14194,14021,14084,605880
2018-12-06,14052,14147,13910,14021,484120
2018-12-07,14084,14321,14084,14242,763170
2018-12-10,14147,14210,13958,13958,694990
2018-12-11,13989,14052,13863,13910,382700
2018-12-12,13910,14068,13910,14037,664120
2018-12-13,14194,14289,14052,14084,780570
2018-12-14,14084,14147,13926,13942,787920
2018-12-17,13926,13926,13579,13579,777640
2018-12-18,13373,13516,13216,13263,1125660
2018-12-19,13263,13452,13216,13294,471580
2018-12-20,13358,13389,13279,13279,461210
2018-12-21,13231,13421,13231,13421,453810
2018-12-24,13452,13516,13263,13263,212530
2018-12-25,13073,13105,12947,13105,732310
2018-12-26,13105,13216,13073,13073,333590
2018-12-27,13294,13342,13200,13200,454860
2018-12-28,13279,13326,13200,13326,387170
2019-01-02,13200,13310,12994,13010,459120
2019-01-03,13089,13089,12852,12884,716600
2019-01-04,12821,13089,12789,12979,318570
2019-01-07,13200,13294,13137,13200,408470
2019-01-08,13200,13263,13168,13263,295660
2019-01-09,13294,13452,13231,13389,309040
2019-01-10,13389,13437,13310,13310,207330
2019-01-11,13389,13437,13279,13326,596090
2019-01-14,13358,13452,13263,13421,398400
2019-01-15,13358,13516,13358,13516,339480
2019-01-16,13579,13579,13437,13437,186590
2019-01-17,13421,13500,13263,13263,379770
2019-01-18,13294,13421,13263,13263,227150
2019-01-21,13326,13516,13326,13421,247800
2019-01-22,13421,13500,13373,13373,141480
2019-01-23,13358,13389,13310,13373,193460
2019-01-24,13389,13452,13373,13405,234470
2019-01-25,13389,13452,13358,13389,213470
2019-01-28,13421,13421,13294,13294,216330
2019-01-29,13389,13421,13263,13421,430580
2019-01-30,13421,13705,13389,13642,689260
2019-01-31,13673,13705,13547,13642,517260
2019-02-01,13642,13642,13105,13452,599890
2019-02-11,13579,13989,13484,13942,1000430
2019-02-12,13894,14084,13863,13863,701570
2019-02-13,13894,14210,13894,14068,1125370
2019-02-14,14100,14179,13973,13973,616980
2019-02-15,13973,14037,13894,13958,647230
2019-02-18,14052,14084,13926,14021,306310
2019-02-19,14116,14258,13989,14021,1470880
2019-02-20,13989,14226,13989,14163,499430
2019-02-21,14116,14179,13989,14147,749950
2019-02-22,14147,14337,14021,14273,1243720
2019-02-25,14384,14589,14352,14368,1023660
2019-02-26,14400,14400,14210,14273,663220
2019-02-27,14273,14352,14179,14242,485650
2019-02-28,14242,14242,13958,13958,1372190
2019-03-01,14068,14084,13942,14084,590780
2019-03-04,14084,14273,14084,14210,806770
2019-03-05,14210,14273,14147,14179,824300
2019-03-06,14194,14242,14037,14084,695230
2019-03-07,14084,14210,14084,14131,374340
2019-03-08,14116,14147,14037,14100,693180
2019-03-11,14100,14163,14037,14052,364520
2019-03-12,14131,14684,14131,14684,1930870
2019-03-13,14684,14747,14589,14589,1001890
2019-03-14,14589,14684,14526,14637,510200
2019-03-15,14605,14621,14447,14526,1041840
2019-03-18,14621,14668,14510,14589,994080
2019-03-19,14589,14621,14431,14431,914720
2019-03-20,14400,14494,14289,14352,797270
2019-03-21,14463,14463,14242,14242,825740
2019-03-22,14242,14337,14226,14226,687690
2019-03-25,13958,14210,13958,14021,633520
2019-03-26,14210,14210,14052,14131,386120
2019-03-27,14147,14242,14147,14210,589040
2019-03-28,14131,14321,14131,14258,362360
2019-03-29,14400,14400,14305,14368,446750
2019-04-01,14494,14494,14368,14463,327500
2019-04-02,14463,14747,14463,14526,1354480
2019-04-03,14652,14905,14526,14905,1034100
2019-04-04,15000,15221,14921,15094,1716130
2019-04-05,15094,15126,14984,15094,615200
2019-04-08,15047,15158,14984,15094,452660
2019-04-09,15094,15315,14937,14937,1011680
2019-04-10,14842,14937,14763,14810,731100
2019-04-11,14810,15000,14794,14842,359910
2019-04-12,14794,15284,14794,15221,875090
2019-04-16,15000,15221,15000,15126,907000
2019-04-17,15252,15631,15221,15315,1959530
2019-04-18,15315,15552,15173,15315,975930
2019-04-19,15379,15442,15284,15300,453980
2019-04-22,15315,15315,15094,15126,826090
2019-04-23,15126,15300,15000,15126,549400
2019-04-24,15315,15363,15189,15331,855130
2019-04-25,15315,15521,15300,15410,970660
2019-04-26,15442,15710,15410,15647,864950
2019-05-02,15726,15852,15679,15742,885020
2019-05-03,15758,15789,15663,15789,1059570
2019-05-06,15473,15600,15300,15394,1455140
2019-05-07,15505,15694,15489,15694,1094880
2019-05-08,15568,15694,15473,15679,959020
2019-05-09,15663,15679,15347,15347,860940
2019-05-10,15473,15552,15394,15473,1027830
2019-05-13,15473,15726,15473,15631,850540
2019-05-14,15600,16042,15505,15852,1560830
2019-05-15,15947,15979,15821,15915,1539940
2019-05-16,15915,16010,15679,15679,1891290
2019-05-17,15952,15952,15704,15757,1487590
2019-05-20,15775,16059,15775,16041,1792130
2019-05-21,16129,16324,16076,16271,1016530
2019-05-22,16289,16360,16041,16041,1563650
2019-05-23,16041,16236,16023,16200,1267520
2019-05-24,16129,16289,16041,16165,1014750
2019-05-27,16059,16112,15828,16041,1261950
2019-05-28,15952,16094,15864,15899,518470
2019-05-29,15899,15899,15598,15633,1505300
2019-05-30,15633,15846,15562,15793,986450
2019-05-31,15810,15881,15633,15633,611860
2019-06-03,15598,15633,15420,15420,881810
2019-06-04,15420,15491,15332,15350,537160
2019-06-05,15420,15562,15420,15456,500100
2019-06-06,15527,15846,15456,15775,922740
2019-06-07,15881,16041,15846,16023,1304680
2019-06-10,16129,16200,15881,15988,1227340
2019-06-11,15988,16165,15917,16023,1296500
2019-06-12,16023,16165,15952,15970,1284520
2019-06-13,15970,15988,15775,15793,856270
2019-06-14,15810,15917,15740,15740,559800
2019-06-17,15633,15775,15562,15615,1013550
2019-06-18,15722,15757,15509,15615,763680
2019-06-19,15704,15846,15669,15828,530820
2019-06-20,15899,16094,15828,16094,1356030
2019-06-21,16129,16165,16041,16094,872460
2019-06-24,16094,16112,16005,16005,726160
2019-06-25,15952,16502,15881,16484,3269450
2019-06-26,16484,16484,16342,16360,1014470
2019-06-27,16324,16342,16059,16094,1221860
2019-06-28,16094,16307,15917,16129,2479220
2019-07-01,16307,16697,16271,16697,2551280
2019-07-02,16661,16838,16537,16626,1600280
2019-07-03,16555,16626,16502,16590,1275860
2019-07-04,16661,16732,16590,16643,1275800
2019-07-05,16590,16661,16449,16519,1137770
2019-07-08,16484,16626,16324,16413,1303050
2019-07-09,16413,16608,16342,16573,992570
2019-07-10,16643,16821,16590,16679,1281980
2019-07-11,16714,16750,16590,16661,854140
2019-07-12,16697,16821,16590,16661,1241970
2019-07-15,16643,16856,16608,16768,1176060
2019-07-16,16785,16945,16750,16768,1160000
2019-07-17,16768,16838,16661,16679,1292630
2019-07-18,16661,16697,16590,16590,1035440
2019-07-19,16643,17122,16626,17087,2811560
2019-07-22,17087,17246,16998,17140,1755780
2019-07-23,17193,17299,17051,17299,948550
2019-07-24,17494,17512,17228,17228,1952770
2019-07-25,17228,17352,17193,17246,1157100
2019-07-26,17193,17299,17140,17299,1043020
2019-07-29,17299,17299,17087,17228,1130450
2019-07-30,17228,17228,16909,16945,2092220
2019-07-31,16945,17158,16838,17158,1111880
2019-08-01,17158,17228,17087,17140,965060
2019-08-02,17033,17370,16963,17299,1451900
2019-08-05,17370,17654,17299,17370,2322100
2019-08-06,17087,17477,17087,17352,1304570
2019-08-07,17370,17636,17352,17636,1246410
2019-08-08,17672,17937,17672,17831,2085510
2019-08-09,17831,18221,17725,18115,1751680
2019-08-12,18115,18646,17973,18540,1817920
2019-08-13,18469,18859,18327,18611,2237980
2019-08-14,18788,19036,18717,18859,2205370
2019-08-15,18751,19148,18570,19148,2223880
2019-08-16,19148,19907,18787,18787,4531020
2019-08-19,18787,19040,18498,18931,2849780
2019-08-20,18931,19509,18931,19509,2277750
2019-08-21,19546,19690,19293,19365,1808020
2019-08-22,19365,19618,19112,19148,1892640
2019-08-23,19184,19654,19004,19654,1868200
2019-08-26,19329,19582,19329,19401,1756160
2019-08-27,19509,19618,19076,19076,1566370
2019-08-28,19148,19220,18823,18823,1537860
2019-08-29,18859,19076,18751,19040,972940
2019-08-30,19148,19293,19112,19184,708360
2019-09-03,19148,19509,19148,19401,1360230
2019-09-04,19401,19582,19148,19220,1655300
2019-09-05,19293,19329,19004,19004,1243680
2019-09-06,19112,19220,18895,19112,1142710
2019-09-09,19148,19654,18968,19437,2507800
2019-09-10,19582,19654,19365,19509,1731610
2019-09-11,19509,19582,19293,19546,1179670
2019-09-12,19654,20413,19654,20413,3799910
2019-09-13,20413,20738,20340,20521,2123900
2019-09-16,20557,20955,20485,20846,1339560
2019-09-17,20702,20991,20629,20810,1194690
2019-09-18,20918,20918,20340,20377,2592910
2019-09-19,20449,20882,20304,20882,1432730
2019-09-20,20846,21244,20810,21027,1396120
2019-09-23,20955,21063,20413,20413,2313090
2019-09-24,20377,20593,20160,20304,2537600
2019-09-25,20340,20738,20268,20738,1442410
2019-09-26,20846,20955,20666,20846,992640
2019-09-27,20810,21244,20738,21135,2510520
2019-09-30,21424,21497,20846,20846,2199170
2019-10-01,20846,21135,20810,21135,1644130
2019-10-02,21135,21171,20666,20666,2439020
2019-10-03,20449,20738,20377,20666,2804850
2019-10-04,20774,20774,20485,20521,1271210
2019-10-07,20521,20666,20051,20051,2371810
2019-10-08,20051,20304,19943,20268,1337220
2019-10-09,20340,20593,20160,20377,937530
2019-10-10,20449,20593,20377,20377,808000
2019-10-11,20485,20557,20377,20413,794420
2019-10-14,20593,21027,20521,20846,2231030
2019-10-15,20882,20882,20738,20738,663910
2019-10-16,20882,20955,20738,20774,829050
2019-10-17,20738,20774,20449,20485,1621590
2019-10-18,20521,20810,20449,20629,1447340
2019-10-21,20738,20738,20340,20413,1260490
2019-10-22,20413,20449,20124,20340,1534380
2019-10-23,20232,20593,20232,20377,747810
2019-10-24,20521,21027,20377,21027,2233890
2019-10-25,21063,21135,20846,20955,1355310
2019-10-28,20955,21244,20882,20991,1494820
2019-10-29,21027,21063,20882,20918,953020
2019-10-30,20918,20991,20810,20882,1102070
2019-10-31,20955,21207,20882,20918,1263390
2019-11-01,20955,21207,20810,21135,1732950
2019-11-04,21207,21858,21207,21641,5811560
2019-11-05,21713,21713,21460,21605,1239520
2019-11-06,21605,21822,21497,21497,1551610
2019-11-07,21497,21641,21388,21497,1438030
2019-11-08,21605,21605,21388,21533,1219540
2019-11-11,21569,21894,21497,21677,2180490
2019-11-12,21677,22147,21677,22038,2842650
2019-11-13,22111,22147,21858,21858,1333940
2019-11-14,21858,22038,20774,21063,4799390
2019-11-15,21063,21244,20846,21171,2568040
2019-11-18,21099,21244,20629,20774,2794920
2019-11-19,20774,21063,20774,21063,1059770
2019-11-20,21027,21027,20449,20521,2291760
2019-11-21,20521,20629,20196,20232,3303950
2019-11-22,20340,20629,20051,20232,1625820
2019-11-25,20268,20593,20160,20449,1087990
2019-11-26,20593,20666,20521,20629,968690
2019-11-27,20666,20738,20557,20593,812280
2019-11-28,20557,20557,20160,20232,1370820
2019-11-29,20232,20521,20160,20377,739370
2019-12-02,20413,20413,19726,19726,1992380
2019-12-03,19582,19943,19257,19690,1619120
2019-12-04,19690,20051,19509,20015,932130
2019-12-05,20051,20160,19798,19835,1144000
2019-12-06,19871,20015,19762,19871,556160
2019-12-09,19943,20160,19871,19979,700960
2019-12-10,19979,20160,19798,20051,797100
